scenario,Group,GA,mean_reliability,q10_reliability,min_reliability,BMI_interval,N,detection_failure_risk,delay_risk,minimax_risk,normalized_delay_risk,normalized_detection_failure_risk,knee_distance,is_knee
no_error,1,21.8,0.9600357588829908,0.9500697141337018,0.9245470513839368,"[20.70, 32.09]",158,0.03996424111700925,0.6533333333333334,0.6533333333333334,0.7538461538461539,0.18856452124494713,0.04072180216703776,False
no_error,1,21.9,0.9614796179713235,0.9514516894865717,0.9277471566432436,"[20.70, 32.09]",158,0.03852038202867647,0.6599999999999999,0.6599999999999999,0.7615384615384614,0.17928240133484724,0.04184596916705201,False
no_error,1,22.0,0.9628912355486849,0.9528335299547744,0.9308759243569994,"[20.70, 32.09]",158,0.03710876445131506,0.6666666666666666,0.6666666666666666,0.7692307692307692,0.17020755204647028,0.04282357370490501,False
no_error,1,22.1,0.9642695904771706,0.9542122335664583,0.9339299886042725,"[20.70, 32.09]",158,0.035730409522829354,0.6733333333333335,0.6733333333333335,0.776923076923077,0.16134653795703116,0.04364997392353265,False
no_error,1,22.2,0.965613842300695,0.9555848207031984,0.9369063789953432,"[20.70, 32.09]",158,0.034386157699304976,0.6799999999999999,0.6799999999999999,0.7846153846153845,0.15270476209666553,0.04432134930368736,False
no_error,1,22.3,0.966923265505673,0.9569484510896741,0.9398024803817936,"[20.70, 32.09]",158,0.03307673449432702,0.6866666666666668,0.6866666666666668,0.7923076923076924,0.14428688856601016,0.04483440182818017,False
no_error,1,22.4,0.9681972560443595,0.9583004393936102,0.9426160462208916,"[20.70, 32.09]",158,0.03180274395564053,0.6933333333333332,0.6933333333333332,0.7999999999999998,0.13609680059968693,0.045186385635477576,False
no_error,1,22.5,0.9694353385740564,0.9596382728348878,0.9453452139786694,"[20.70, 32.09]",158,0.030564661425943607,0.7,0.7,0.8076923076923076,0.12813755402769872,0.04537513992746195,False
no_error,1,22.6,0.9706371615589028,0.9609596146449355,0.9479884928313072,"[20.70, 32.09]",158,0.029362838441097217,0.7066666666666668,0.7066666666666668,0.8153846153846155,0.12041140876449331,0.045399066703302515,False
no_error,1,22.7,0.9718024916185122,0.9622623039696958,0.9505447557195222,"[20.70, 32.09]",158,0.028197508381487824,0.7133333333333333,0.7133333333333333,0.8230769230769229,0.11291986513981156,0.045257105069665786,False
no_error,1,22.8,0.9729312083718268,0.9635443567341875,0.9530132273642704,"[20.70, 32.09]",158,0.027068791628173217,0.7200000000000001,0.7200000000000001,0.8307692307692308,0.10566369704594135,0.044948707802066515,False
no_error,1,22.9,0.974023301980415,0.9648039694596501,0.9553934749508122,"[20.70, 32.09]",158,0.02597669801958502,0.7266666666666666,0.7266666666666666,0.8384615384615384,0.09864296773109218,0.04447383017726746,False
no_error,1,23.0,0.9750788690069391,0.9660395200929675,0.9576853963293284,"[20.70, 32.09]",158,0.024921130993060925,0.7333333333333333,0.7333333333333333,0.846153846153846,0.09185705642401451,0.043832911146828316,False
